quantile_rank,OBS,MSWEP,GLM,UNET,VIT,CNN
0.0,1.0,1.0,1.0019435,1.0082631,1.0003275,1.0269414
0.001001001001001001,1.0,1.0,1.0019435,1.0082631,1.0003275,1.0269414
0.002002002002002002,1.0,1.0,1.0019435,1.0082631,1.0003275,1.0269414
0.003003003003003003,1.0,1.0,1.0019435,1.0082631,1.0024546,1.0269414
0.004004004004004004,1.0,1.0,1.0019435,1.0082631,1.0024546,1.0269414
0.005005005005005005,1.0,1.0,1.0019435,1.0082631,1.0127,1.0269414
0.006006006006006006,1.0,1.0,1.0209526,1.0082631,1.0127,1.0269414
0.007007007007007007,1.0,1.0,1.0209526,1.0416577,1.0191844,1.0505373
0.008008008008008008,1.0,1.0,1.0209526,1.0416577,1.0191844,1.0505373
0.009009009009009009,1.0,1.0,1.0209526,1.0416577,1.0191844,1.0505373
0.01001001001001001,1.0,1.0,1.0209526,1.0416577,1.0195756,1.0505373
0.011011011011011011,1.0,1.0,1.0209526,1.0416577,1.0195756,1.0505373
0.012012012012012012,1.0,1.0,1.0287515,1.0416577,1.0197072,1.0505373
0.013013013013013013,1.0,1.0,1.0287515,1.0416577,1.0197072,1.0678567
0.014014014014014014,1.0,1.0,1.0287515,1.0520011,1.0283816,1.0678567
0.015015015015015015,1.0,1.0,1.0287515,1.0520011,1.0283816,1.0678567
0.016016016016016016,1.0,1.0,1.0287515,1.0520011,1.0283816,1.0678567
0.017017017017017015,1.0,1.0,1.0345258,1.0520011,1.0312408,1.0678567
0.018018018018018018,1.0,1.0,1.0345258,1.0520011,1.0312408,1.0678567
0.01901901901901902,1.0,1.0,1.0345258,1.0520011,1.0328258,1.0692924
0.02002002002002002,1.0,1.0,1.0345258,1.0520011,1.0328258,1.0692924
0.02102102102102102,1.0,1.0,1.0345258,1.0624676,1.0333961,1.0692924
0.022022022022022022,1.0,1.0,1.0345258,1.0624676,1.0333961,1.0692924
0.023023023023023025,1.0,1.0,1.0361191,1.0624676,1.0369257,1.0692924
0.024024024024024024,1.0,1.0,1.0361191,1.0624676,1.0369257,1.0692924
0.025025025025025023,1.0,1.0,1.0361191,1.0624676,1.0369257,1.0863434
0.026026026026026026,1.0,1.0,1.0361191,1.0624676,1.0412561,1.0863434
0.02702702702702703,1.0,1.0,1.0361191,1.0837284,1.0412561,1.0863434
0.028028028028028028,1.0,1.0,1.0361191,1.0837284,1.049346,1.0863434
0.029029029029029027,1.0,1.0,1.037859,1.0837284,1.049346,1.0863434
0.03003003003003003,1.0,1.0,1.037859,1.0837284,1.0509378,1.0863434
0.031031031031031032,1.0,1.0,1.037859,1.0837284,1.0509378,1.0911373
0.03203203203203203,1.0,1.0,1.037859,1.0837284,1.0509378,1.0911373
0.03303303303303303,1.0,1.0,1.037859,1.0837284,1.0537828,1.0911373
0.03403403403403403,1.0,1.0,1.0387448,1.0960674,1.0537828,1.0911373
0.035035035035035036,1.0,1.0,1.0387448,1.0960674,1.0576154,1.0911373
0.036036036036036036,1.1,1.0,1.0387448,1.0960674,1.0576154,1.0911373
0.037037037037037035,1.1,1.0,1.0387448,1.0960674,1.0637808,1.0949649
0.03803803803803804,1.1,1.0,1.0387448,1.0960674,1.0637808,1.0949649
0.03903903903903904,1.1,1.0,1.0387448,1.0960674,1.0713207,1.0949649
0.04004004004004004,1.1,1.0,1.052303,1.0960674,1.0713207,1.0949649
0.04104104104104104,1.1,1.0,1.052303,1.1112089,1.0713207,1.0949649
0.04204204204204204,1.1,1.0,1.052303,1.1112089,1.0716889,1.0949649
0.043043043043043044,1.1,1.0,1.052303,1.1112089,1.0716889,1.1051025
0.044044044044044044,1.1,1.0,1.052303,1.1112089,1.0734404,1.1051025
0.04504504504504504,1.1,1.0,1.052303,1.1112089,1.0734404,1.1051025
0.04604604604604605,1.1,1.0,1.0528265,1.1112089,1.0758884,1.1051025
0.04704704704704705,1.1,1.0,1.0528265,1.1319526,1.0758884,1.1051025
0.04804804804804805,1.1,1.0,1.0528265,1.1319526,1.0758884,1.1051025
0.04904904904904905,1.1,1.0625,1.0528265,1.1319526,1.0759128,1.108755
0.050050050050050046,1.1,1.0625,1.0528265,1.1319526,1.0759128,1.108755
0.05105105105105105,1.1,1.0625,1.0537127,1.1319526,1.0806189,1.108755
0.05205205205205205,1.1,1.0625,1.0537127,1.1319526,1.0806189,1.108755
0.05305305305305305,1.1,1.0625,1.0537127,1.1319526,1.0836986,1.108755
0.05405405405405406,1.1,1.0625,1.0537127,1.1415304,1.0836986,1.108755
0.055055055055055056,1.1,1.0625,1.0537127,1.1415304,1.0907984,1.120665
0.056056056056056056,1.1,1.0625,1.0537127,1.1415304,1.0907984,1.120665
0.057057057057057055,1.1,1.0625,1.0709121,1.1415304,1.0907984,1.120665
0.058058058058058054,1.1,1.0625,1.0709121,1.1415304,1.0921328,1.120665
0.05905905905905906,1.1,1.0625,1.0709121,1.1415304,1.0921328,1.120665
0.06006006006006006,1.1,1.0625,1.0709121,1.1415304,1.0967846,1.120665
0.06106106106106106,1.1,1.0625,1.0709121,1.1561651,1.0967846,1.1260445
0.062062062062062065,1.1,1.0625,1.0709121,1.1561651,1.0977992,1.1260445
0.06306306306306306,1.1,1.0625,1.073622,1.1561651,1.0977992,1.1260445
0.06406406406406406,1.1,1.0625,1.073622,1.1561651,1.0977992,1.1260445
0.06506506506506507,1.2,1.0625,1.073622,1.1561651,1.0997155,1.1260445
0.06606606606606606,1.2,1.0625,1.073622,1.1561651,1.0997155,1.1260445
0.06706706706706707,1.2,1.0625,1.073622,1.1561651,1.1000569,1.1260445
0.06806806806806806,1.2,1.0625,1.0753703,1.1649824,1.1000569,1.1314706
0.06906906906906907,1.2,1.0625,1.0753703,1.1649824,1.1162316,1.1314706
0.07007007007007007,1.2,1.0625,1.0753703,1.1649824,1.1162316,1.1314706
0.07107107107107107,1.2,1.0625,1.0753703,1.1649824,1.1162316,1.1314706
0.07207207207207207,1.2,1.0625,1.0753703,1.1649824,1.1184514,1.1314706
0.07307307307307308,1.2,1.0625,1.0753703,1.1649824,1.1184514,1.1314706
0.07407407407407407,1.2,1.0625,1.0767003,1.1686339,1.1201377,1.1431997
0.07507507507507508,1.2,1.0625,1.0767003,1.1686339,1.1201377,1.1431997
0.07607607607607608,1.2,1.0625,1.0767003,1.1686339,1.1227502,1.1431997
0.07707707707707707,1.2,1.0625,1.0767003,1.1686339,1.1227502,1.1431997
0.07807807807807808,1.2,1.0625,1.0767003,1.1686339,1.1247125,1.1431997
0.07907907907907907,1.2,1.0625,1.0767003,1.1686339,1.1247125,1.1431997
0.08008008008008008,1.2,1.0625,1.0934293,1.1686339,1.1247125,1.1450261
0.08108108108108109,1.2,1.0625,1.0934293,1.1816733,1.1252161,1.1450261
0.08208208208208208,1.2,1.0625,1.0934293,1.1816733,1.1252161,1.1450261
0.08308308308308308,1.2,1.0625,1.0934293,1.1816733,1.1283406,1.1450261
0.08408408408408408,1.2,1.0625,1.0934293,1.1816733,1.1283406,1.1450261
0.08508508508508508,1.2,1.0625,1.1014493,1.1816733,1.1287079,1.1450261
0.08608608608608609,1.2,1.0625,1.1014493,1.1816733,1.1287079,1.156775
0.08708708708708708,1.2,1.0625,1.1014493,1.1816733,1.1287079,1.156775
0.08808808808808809,1.2,1.0625,1.1014493,1.3155956,1.1341237,1.156775
0.0890890890890891,1.2,1.0625,1.1014493,1.3155956,1.1341237,1.156775
0.09009009009009009,1.2,1.0625,1.1014493,1.3155956,1.1385938,1.156775
0.09109109109109109,1.2,1.0625,1.102976,1.3155956,1.1385938,1.156775
0.0920920920920921,1.2,1.0625,1.102976,1.3155956,1.1509376,1.1568854
0.09309309309309309,1.2,1.125,1.102976,1.3155956,1.1509376,1.1568854
0.0940940940940941,1.2,1.125,1.102976,1.3732964,1.151843,1.1568854
0.09509509509509509,1.2,1.125,1.102976,1.3732964,1.151843,1.1568854
0.0960960960960961,1.2,1.125,1.1063192,1.3732964,1.151843,1.1568854
0.0970970970970971,1.2,1.125,1.1063192,1.3732964,1.1559696,1.1568854
0.0980980980980981,1.2,1.125,1.1063192,1.3732964,1.1559696,1.1738769
0.0990990990990991,1.2,1.125,1.1063192,1.3732964,1.159576,1.1738769
0.10010010010010009,1.3,1.125,1.1063192,1.3732964,1.159576,1.1738769
0.1011011011011011,1.3,1.125,1.1063192,1.3854477,1.1703163,1.1738769
0.1021021021021021,1.3,1.125,1.1106619,1.3854477,1.1703163,1.1738769
0.1031031031031031,1.3,1.125,1.1106619,1.3854477,1.1703163,1.1738769
0.1041041041041041,1.3,1.125,1.1106619,1.3854477,1.1892431,1.18763
0.10510510510510511,1.3,1.125,1.1106619,1.3854477,1.1892431,1.18763
0.1061061061061061,1.3,1.125,1.1106619,1.3854477,1.1909359,1.18763
0.10710710710710711,1.3,1.125,1.1106619,1.3854477,1.1909359,1.18763
0.10810810810810811,1.3,1.125,1.1115397,1.4548287,1.1938541,1.18763
0.1091091091091091,1.3,1.125,1.1115397,1.4548287,1.1938541,1.18763
0.11011011011011011,1.3,1.125,1.1115397,1.4548287,1.1969304,1.1954095
0.1111111111111111,1.3,1.125,1.1115397,1.4548287,1.1969304,1.1954095
0.11211211211211211,1.3,1.125,1.1115397,1.4548287,1.1969304,1.1954095
0.11311311311311312,1.3,1.125,1.1243014,1.4548287,1.1971748,1.1954095
0.11411411411411411,1.3,1.125,1.1243014,1.4620781,1.1971748,1.1954095
0.11511511511511512,1.3,1.125,1.1243014,1.4620781,1.1997398,1.1954095
0.11611611611611611,1.3,1.125,1.1243014,1.4620781,1.1997398,1.2161293
0.11711711711711711,1.3,1.125,1.1243014,1.4620781,1.2087243,1.2161293
0.11811811811811812,1.3,1.125,1.1243014,1.4620781,1.2087243,1.2161293
0.11911911911911911,1.3,1.125,1.128529,1.4620781,1.2087243,1.2161293
0.12012012012012012,1.3,1.1875,1.128529,1.4620781,1.2101318,1.2161293
0.12112112112112113,1.3,1.1875,1.128529,1.4987903,1.2101318,1.2161293
0.12212212212212212,1.3,1.1875,1.128529,1.4987903,1.21262,1.2264497
0.12312312312312312,1.3,1.1875,1.128529,1.4987903,1.21262,1.2264497
0.12412412412412413,1.4,1.1875,1.128529,1.4987903,1.2189319,1.2264497
0.12512512512512514,1.4,1.1875,1.1380732,1.4987903,1.2189319,1.2264497
0.12612612612612611,1.4,1.1875,1.1380732,1.4987903,1.2189319,1.2264497
0.12712712712712712,1.4,1.1875,1.1380732,1.4987903,1.2243111,1.2264497
0.12812812812812813,1.4,1.1875,1.1380732,1.5043592,1.2243111,1.2403783
0.12912912912912913,1.4,1.1875,1.1380732,1.5043592,1.2347457,1.2403783
0.13013013013013014,1.4,1.1875,1.1401198,1.5043592,1.2347457,1.2403783
0.13113113113113112,1.4,1.1875,1.1401198,1.5043592,1.2347711,1.2403783
0.13213213213213212,1.4,1.1875,1.1401198,1.5043592,1.2347711,1.2403783
0.13313313313313313,1.4,1.1875,1.1401198,1.5043592,1.2386134,1.2403783
0.13413413413413414,1.4,1.1875,1.1401198,1.5043592,1.2386134,1.2403783
0.13513513513513514,1.4,1.1875,1.1401198,1.5153728,1.2386134,1.2896816
0.13613613613613612,1.4,1.1875,1.1426742,1.5153728,1.2463927,1.2896816
0.13713713713713713,1.4,1.1875,1.1426742,1.5153728,1.2463927,1.2896816
0.13813813813813813,1.4,1.1875,1.1426742,1.5153728,1.2511023,1.2896816
0.13913913913913914,1.4,1.1875,1.1426742,1.5153728,1.2511023,1.2896816
0.14014014014014015,1.4,1.1875,1.1426742,1.5153728,1.2778125,1.2896816
0.14114114114114115,1.4,1.1875,1.1426742,1.5324776,1.2778125,1.2922041
0.14214214214214213,1.5,1.1875,1.1481905,1.5324776,1.2778125,1.2922041
0.14314314314314314,1.5,1.1875,1.1481905,1.5324776,1.2795997,1.2922041
0.14414414414414414,1.5,1.1875,1.1481905,1.5324776,1.2795997,1.2922041
0.14514514514514515,1.5,1.1875,1.1481905,1.5324776,1.2807978,1.2922041
0.14614614614614616,1.5,1.1875,1.1481905,1.5324776,1.2807978,1.2922041
0.14714714714714713,1.5,1.1875,1.1524998,1.5324776,1.2840359,1.3401296
0.14814814814814814,1.5,1.1875,1.1524998,1.5540203,1.2840359,1.3401296
0.14914914914914915,1.5,1.1875,1.1524998,1.5540203,1.28537,1.3401296
0.15015015015015015,1.5,1.1875,1.1524998,1.5540203,1.28537,1.3401296
0.15115115115115116,1.5,1.1875,1.1524998,1.5540203,1.28537,1.3401296
0.15215215215215216,1.5,1.1875,1.1524998,1.5540203,1.2910962,1.3401296
0.15315315315315314,1.5,1.1875,1.1601853,1.5540203,1.2910962,1.3834276
0.15415415415415415,1.5,1.1875,1.1601853,1.5540203,1.3010799,1.3834276
0.15515515515515516,1.5,1.1875,1.1601853,1.6052454,1.3010799,1.3834276
0.15615615615615616,1.5,1.1875,1.1601853,1.6052454,1.3022044,1.3834276
0.15715715715715717,1.5,1.1875,1.1601853,1.6052454,1.3022044,1.3834276
0.15815815815815815,1.5,1.1875,1.1601853,1.6052454,1.3022044,1.3834276
0.15915915915915915,1.5,1.1875,1.1680669,1.6052454,1.3117199,1.3920813
0.16016016016016016,1.5,1.1875,1.1680669,1.6052454,1.3117199,1.3920813
0.16116116116116116,1.5,1.1875,1.1680669,1.6162311,1.3137116,1.3920813
0.16216216216216217,1.5,1.1875,1.1680669,1.6162311,1.3137116,1.3920813
0.16316316316316315,1.5,1.1875,1.1680669,1.6162311,1.3138529,1.3920813
0.16416416416416416,1.5,1.1875,1.1686269,1.6162311,1.3138529,1.3920813
0.16516516516516516,1.5,1.1875,1.1686269,1.6162311,1.3179145,1.4296272
0.16616616616616617,1.5,1.1875,1.1686269,1.6162311,1.3179145,1.4296272
0.16716716716716717,1.5,1.1875,1.1686269,1.6162311,1.3179145,1.4296272
0.16816816816816815,1.5,1.1875,1.1686269,1.6453582,1.3181238,1.4296272
0.16916916916916916,1.5,1.1875,1.1686269,1.6453582,1.3181238,1.4296272
0.17017017017017017,1.5,1.1875,1.1692387,1.6453582,1.3253016,1.4296272
0.17117117117117117,1.6,1.1875,1.1692387,1.6453582,1.3253016,1.4390857
0.17217217217217218,1.6,1.1875,1.1692387,1.6453582,1.3302891,1.4390857
0.17317317317317318,1.6,1.1875,1.1692387,1.6453582,1.3302891,1.4390857
0.17417417417417416,1.6,1.25,1.1692387,1.6453582,1.3302891,1.4390857
0.17517517517517517,1.6,1.25,1.1800853,1.6817453,1.3365507,1.4390857
0.17617617617617617,1.6,1.25,1.1800853,1.6817453,1.3365507,1.4390857
0.17717717717717718,1.6,1.25,1.1800853,1.6817453,1.3486962,1.4549569
0.1781781781781782,1.6,1.25,1.1800853,1.6817453,1.3486962,1.4549569
0.17917917917917917,1.6,1.25,1.1800853,1.6817453,1.3488727,1.4549569
0.18018018018018017,1.6,1.25,1.1800853,1.6817453,1.3488727,1.4549569
0.18118118118118118,1.6,1.25,1.2013382,1.6817453,1.3488727,1.4549569
0.18218218218218218,1.6,1.25,1.2013382,1.70063,1.3544433,1.4549569
0.1831831831831832,1.6,1.25,1.2013382,1.70063,1.3544433,1.4658071
0.1841841841841842,1.6,1.25,1.2013382,1.70063,1.3601129,1.4658071
0.18518518518518517,1.6,1.25,1.2013382,1.70063,1.3601129,1.4658071
0.18618618618618618,1.6,1.25,1.2013382,1.70063,1.3662096,1.4658071
0.1871871871871872,1.6,1.25,1.2095972,1.70063,1.3662096,1.4658071
0.1881881881881882,1.6,1.25,1.2095972,1.7085896,1.3675046,1.4658071
0.1891891891891892,1.6,1.25,1.2095972,1.7085896,1.3675046,1.475596
0.19019019019019018,1.6,1.25,1.2095972,1.7085896,1.3675046,1.475596
0.19119119119119118,1.6,1.25,1.2095972,1.7085896,1.3687843,1.475596
0.1921921921921922,1.6,1.25,1.2119014,1.7085896,1.3687843,1.475596
0.1931931931931932,1.6,1.25,1.2119014,1.7085896,1.3709399,1.475596
0.1941941941941942,1.6,1.25,1.2119014,1.7085896,1.3709399,1.475596
0.19519519519519518,1.6,1.25,1.2119014,1.7266246,1.3725605,1.5112954
0.1961961961961962,1.6,1.25,1.2119014,1.7266246,1.3725605,1.5112954
0.1971971971971972,1.6,1.25,1.2119014,1.7266246,1.3725605,1.5112954
0.1981981981981982,1.6,1.25,1.2227914,1.7266246,1.38449,1.5112954
0.1991991991991992,1.6,1.25,1.2227914,1.7266246,1.38449,1.5112954
0.20020020020020018,1.6,1.25,1.2227914,1.7266246,1.3882712,1.5112954
0.2012012012012012,1.6,1.3125,1.2227914,1.7266246,1.3882712,1.5112954
0.2022022022022022,1.6,1.3125,1.2227914,1.7409519,1.3965642,1.5273042
0.2032032032032032,1.6,1.3125,1.2227914,1.7409519,1.3965642,1.5273042
0.2042042042042042,1.6,1.3125,1.2517366,1.7409519,1.4039241,1.5273042
0.20520520520520522,1.6,1.3125,1.2517366,1.7409519,1.4039241,1.5273042
0.2062062062062062,1.6,1.3125,1.2517366,1.7409519,1.4039241,1.5273042
0.2072072072072072,1.6,1.3125,1.2517366,1.7409519,1.4092656,1.5273042
0.2082082082082082,1.6,1.3125,1.2517366,1.749793,1.4092656,1.5916659
0.2092092092092092,1.6,1.3125,1.2559766,1.749793,1.4148554,1.5916659
0.21021021021021022,1.6,1.3125,1.2559766,1.749793,1.4148554,1.5916659
0.2112112112112112,1.6,1.3125,1.2559766,1.749793,1.4173375,1.5916659
0.2122122122122122,1.7,1.3125,1.2559766,1.749793,1.4173375,1.5916659
0.2132132132132132,1.7,1.3125,1.2559766,1.749793,1.4173375,1.5916659
0.21421421421421422,1.7,1.3125,1.2559766,1.749793,1.419325,1.6010896
0.21521521521521522,1.7,1.3125,1.2802969,1.7612815,1.419325,1.6010896
0.21621621621621623,1.7,1.3125,1.2802969,1.7612815,1.4203176,1.6010896
0.2172172172172172,1.7,1.3125,1.2802969,1.7612815,1.4203176,1.6010896
0.2182182182182182,1.7,1.3125,1.2802969,1.7612815,1.4219695,1.6010896
0.21921921921921922,1.7,1.3125,1.2802969,1.7612815,1.4219695,1.6010896
0.22022022022022023,1.7,1.3125,1.2802969,1.7612815,1.4250263,1.6381774
0.22122122122122123,1.7,1.3125,1.2836132,1.7612815,1.4250263,1.6381774
0.2222222222222222,1.7,1.3125,1.2836132,1.7926114,1.4250263,1.6381774
0.22322322322322322,1.7,1.3125,1.2836132,1.7926114,1.4318842,1.6381774
0.22422422422422422,1.7,1.3125,1.2836132,1.7926114,1.4318842,1.6381774
0.22522522522522523,1.7,1.3125,1.2836132,1.7926114,1.4326223,1.6381774
0.22622622622622623,1.7,1.3125,1.3052647,1.7926114,1.4326223,1.644995
0.2272272272272272,1.7,1.3125,1.3052647,1.7926114,1.4333158,1.644995
0.22822822822822822,1.7,1.3125,1.3052647,1.8046355,1.4333158,1.644995
0.22922922922922923,1.7,1.3125,1.3052647,1.8046355,1.4333158,1.644995
0.23023023023023023,1.7,1.3125,1.3052647,1.8046355,1.4364072,1.644995
0.23123123123123124,1.7,1.3125,1.3052647,1.8046355,1.4364072,1.644995
0.23223223223223222,1.7,1.3125,1.3064479,1.8046355,1.4498343,1.7090181
0.23323323323323322,1.7,1.3125,1.3064479,1.8046355,1.4498343,1.7090181
0.23423423423423423,1.7,1.375,1.3064479,1.8046355,1.4534581,1.7090181
0.23523523523523523,1.7,1.375,1.3064479,1.819472,1.4534581,1.7090181
0.23623623623623624,1.8,1.375,1.3064479,1.819472,1.4534581,1.7090181
0.23723723723723725,1.8,1.375,1.3064479,1.819472,1.4536308,1.7090181
0.23823823823823823,1.8,1.375,1.3167007,1.819472,1.4536308,1.7236965
0.23923923923923923,1.8,1.375,1.3167007,1.819472,1.4590757,1.7236965
0.24024024024024024,1.8,1.375,1.3167007,1.819472,1.4590757,1.7236965
0.24124124124124124,1.8,1.375,1.3167007,1.819472,1.4629842,1.7236965
0.24224224224224225,1.8,1.375,1.3167007,1.821001,1.4629842,1.7236965
0.24324324324324323,1.8,1.375,1.3220255,1.821001,1.471248,1.7236965
0.24424424424424424,1.8,1.375,1.3220255,1.821001,1.471248,1.7267671
0.24524524524524524,1.8,1.375,1.3220255,1.821001,1.471248,1.7267671
0.24624624624624625,1.8,1.375,1.3220255,1.821001,1.4720556,1.7267671
0.24724724724724725,1.8,1.375,1.3220255,1.821001,1.4720556,1.7267671
0.24824824824824826,1.8,1.375,1.3220255,1.821001,1.4864937,1.7267671
0.24924924924924924,1.8,1.375,1.3388572,1.8335136,1.4864937,1.7267671
0.2502502502502503,1.8,1.375,1.3388572,1.8335136,1.4982457,1.785157
0.25125125125125125,1.8,1.375,1.3388572,1.8335136,1.4982457,1.785157
0.25225225225225223,1.8,1.375,1.3388572,1.8335136,1.4982457,1.785157
0.25325325325325326,1.8,1.375,1.3388572,1.8335136,1.4987559,1.785157
0.25425425425425424,1.8,1.375,1.3656788,1.8335136,1.4987559,1.785157
0.2552552552552553,1.8,1.375,1.3656788,1.8479587,1.4995002,1.785157
0.25625625625625625,1.8,1.4375,1.3656788,1.8479587,1.4995002,1.7873391
0.25725725725725723,1.8,1.4375,1.3656788,1.8479587,1.5013232,1.7873391
0.25825825825825827,1.8,1.4375,1.3656788,1.8479587,1.5013232,1.7873391
0.25925925925925924,1.9,1.4375,1.3656788,1.8479587,1.5081258,1.7873391
0.2602602602602603,1.9,1.4375,1.3884917,1.8479587,1.5081258,1.7873391
0.26126126126126126,1.9,1.4375,1.3884917,1.8479587,1.5081258,1.7873391
0.26226226226226224,1.9,1.4375,1.3884917,1.9076723,1.5159994,1.8139914
0.26326326326326327,1.9,1.4375,1.3884917,1.9076723,1.5159994,1.8139914
0.26426426426426425,1.9,1.4375,1.3884917,1.9076723,1.521767,1.8139914
0.2652652652652653,1.9,1.4375,1.3884917,1.9076723,1.521767,1.8139914
0.26626626626626626,1.9,1.4375,1.4108295,1.9076723,1.522523,1.8139914
0.26726726726726724,1.9,1.4375,1.4108295,1.9076723,1.522523,1.8139914
0.2682682682682683,1.9,1.4375,1.4108295,1.9076723,1.522523,1.8139914
0.26926926926926925,1.9,1.4375,1.4108295,1.9346738,1.527334,1.864939
0.2702702702702703,1.9,1.4375,1.4108295,1.9346738,1.527334,1.864939
0.27127127127127126,1.9,1.4375,1.4265777,1.9346738,1.5356117,1.864939
0.27227227227227224,1.9,1.5,1.4265777,1.9346738,1.5356117,1.864939
0.2732732732732733,1.9,1.5,1.4265777,1.9346738,1.542573,1.864939
0.27427427427427425,1.9,1.5,1.4265777,1.9346738,1.542573,1.864939
0.2752752752752753,1.9,1.5,1.4265777,1.945065,1.5497959,1.8675739
0.27627627627627627,1.9,1.5,1.4265777,1.945065,1.5497959,1.8675739
0.2772772772772773,1.9,1.5,1.4306355,1.945065,1.5497959,1.8675739
0.2782782782782783,1.9,1.5,1.4306355,1.945065,1.5552967,1.8675739
0.27927927927927926,1.9,1.5,1.4306355,1.945065,1.5552967,1.8675739
0.2802802802802803,1.9,1.5,1.4306355,1.945065,1.5720209,1.8675739
0.28128128128128127,1.9,1.5,1.4306355,1.945065,1.5720209,1.881296
0.2822822822822823,1.9,1.5,1.4306355,1.9599553,1.572764,1.881296
0.2832832832832833,1.9,1.625,1.5028582,1.9599553,1.572764,1.881296
0.28428428428428426,1.9,1.625,1.5028582,1.9599553,1.572764,1.881296
0.2852852852852853,1.9,1.625,1.5028582,1.9599553,1.5853752,1.881296
0.2862862862862863,1.9,1.625,1.5028582,1.9599553,1.5853752,1.881296
0.2872872872872873,1.9,1.625,1.5028582,1.9599553,1.6060098,1.8858202
0.2882882882882883,2.0,1.625,1.5486742,1.9599553,1.6060098,1.8858202
0.28928928928928926,2.0,1.625,1.5486742,1.9964263,1.6120105,1.8858202
0.2902902902902903,2.0,1.625,1.5486742,1.9964263,1.6120105,1.8858202
0.2912912912912913,2.0,1.625,1.5486742,1.9964263,1.6228937,1.8858202
0.2922922922922923,2.0,1.625,1.5486742,1.9964263,1.6228937,1.8858202
0.2932932932932933,2.0,1.625,1.5486742,1.9964263,1.6228937,1.9149044
0.29429429429429427,2.0,1.6875,1.5520865,1.9964263,1.6350688,1.9149044
0.2952952952952953,2.0,1.6875,1.5520865,1.9964263,1.6350688,1.9149044
0.2962962962962963,2.0,1.6875,1.5520865,2.0084162,1.6443335,1.9149044
0.2972972972972973,2.0,1.6875,1.5520865,2.0084162,1.6443335,1.9149044
0.2982982982982983,2.0,1.6875,1.5520865,2.0084162,1.6491257,1.9149044
0.29929929929929927,2.0,1.6875,1.5520865,2.0084162,1.6491257,1.9197259
0.3003003003003003,2.0,1.6875,1.5546325,2.0084162,1.6491257,1.9197259
0.3013013013013013,2.0,1.6875,1.5546325,2.0084162,1.6498955,1.9197259
0.3023023023023023,2.0,1.6875,1.5546325,2.0182042,1.6498955,1.9197259
0.3033033033033033,2.0,1.6875,1.5546325,2.0182042,1.6551194,1.9197259
0.30430430430430433,2.0,1.6875,1.5546325,2.0182042,1.6551194,1.9197259
0.3053053053053053,2.0,1.6875,1.5686109,2.0182042,1.6573145,1.9396927
0.3063063063063063,2.0,1.6875,1.5686109,2.0182042,1.6573145,1.9396927
0.3073073073073073,2.0,1.6875,1.5686109,2.0182042,1.6573145,1.9396927
0.3083083083083083,2.0,1.6875,1.5686109,2.0182042,1.6629455,1.9396927
0.30930930930930933,2.0,1.6875,1.5686109,2.041183,1.6629455,1.9396927
0.3103103103103103,2.0,1.75,1.5686109,2.041183,1.6669636,1.9396927
0.3113113113113113,2.0,1.75,1.5754653,2.041183,1.6669636,1.9422615
0.3123123123123123,2.0,1.75,1.5754653,2.041183,1.6711255,1.9422615
0.3133133133133133,2.0,1.75,1.5754653,2.041183,1.6711255,1.9422615
0.31431431431431434,2.0,1.75,1.5754653,2.041183,1.6745498,1.9422615
0.3153153153153153,2.0,1.8125,1.5754653,2.041183,1.6745498,1.9422615
0.3163163163163163,2.0,1.8125,1.5754653,2.0667515,1.6745498,1.9422615
0.3173173173173173,2.0,1.8125,1.6040503,2.0667515,1.6779952,1.9590504
0.3183183183183183,2.1,1.8125,1.6040503,2.0667515,1.6779952,1.9590504
